Closed Time,Created Time,Department,Ticket Id,Due by Time,First Response Time (in Hrs),First Response Status,Group,Impact,Priority,Requester Email,Resolution Status,Resolution Time (in Hrs),Agent,Type,Urgency
2/20/24 16:34,8/28/23 11:43,Dayton School of Business,101940,1/14/25 12:04,1128:50:49,Within SLA,ID - General Support,Low,Low,4290,Within SLA,1129:30:23,7107,Incident,Low
9/2/23 16:34,8/28/23 11:45,Student Life,101941,10/12/23 14:10,19:49:17,Within SLA,NT - General,Medium,Low,9938,Within SLA,20:50:07,3588,Incident,Low
9/26/23 10:26,8/28/23 11:51,,101942,9/1/23 11:51,0:00:00,,SD - FT - Employee Software Support,Low,High,7885,SLA Violated,178:35:03,7274,Incident,Low
8/28/23 13:11,8/28/23 11:59,Conference Services,101943,9/18/23 11:59,1:12:00,Within SLA,SD - FT - Employee Software Support,Low,Low,9479,Within SLA,1:11:59,7107,Incident,Low
8/29/23 14:35,8/28/23 12:26,Center for Academic Excellence,101944,9/8/23 13:24,1:11:32,Within SLA,SD - FT - Employee Software Support,Medium,Medium,8062,Within SLA,1:11:32,7107,Incident,Medium
9/3/23 18:05,8/28/23 12:34,Information Technology Services,101945,9/18/23 12:34,0:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,40:25:49,7274,Incident,Low
12/8/23 11:34,8/28/23 12:36,Pioneer Food Service,101946,9/1/23 12:36,25:02:07,SLA Violated,SD - FT - Employee Software Support,High,High,5908,SLA Violated,609:25:26,7107,Incident,Medium
8/29/23 16:34,8/28/23 12:52,Institutional Advancement and Development,101947,10/11/23 13:21,1:16:55,Within SLA,NT - General,Medium,Low,8569,Within SLA,3:13:36,3588,Incident,Low
9/8/23 17:34,8/28/23 13:07,,101948,9/21/23 8:43,0:43:16,Within SLA,SD - FT - Student Escalation,Medium,Low,4414,Within SLA,53:17:42,7274,Incident,Low
8/28/23 15:22,8/28/23 13:25,,101949,9/18/23 13:25,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,6316,Within SLA,1:56:41,7107,Incident,Low
1/27/24 9:34,8/28/23 13:29,Athletics,101950,9/15/23 13:29,9:45:34,Within SLA,SD - FT - Card System (Transact),Low,Low,5150,SLA Violated,976:15:16,7107,Incident,Low
12/23/23 17:35,8/28/23 14:44,,101951,10/10/23 14:44,8:24:22,Within SLA,NT - General,Medium,Low,7760,SLA Violated,712:50:33,7206,Incident,Low
8/31/23 11:37,8/28/23 14:49,,101953,9/19/23 15:10,14:25:30,Within SLA,SD - DC - Graphic Design,Low,Low,7595,Within SLA,14:27:02,7274,Incident,Low
8/30/23 14:35,8/28/23 14:51,Controller's Office,101954,2/7/25 15:12,0:54:49,Within SLA,AD - General,Low,Low,4283,Within SLA,8:23:54,8674,Incident,Low
12/14/23 13:10,8/28/23 14:53,Human Resources,101955,9/1/23 14:53,9:21:26,Within SLA,SD - FT - Employee Lifecycle,Low,High,5905,SLA Violated,673:17:23,7274,Incident,Low
12/22/23 9:35,8/28/23 14:53,,101956,10/10/23 14:53,490:51:24,SLA Violated,NT - General,Medium,Low,2536,SLA Violated,712:40:03,7206,Incident,Low
11/15/23 16:52,8/28/23 15:05,Human Resources,101957,9/1/23 15:05,9:01:43,Within SLA,SD - FT - Employee Lifecycle,Low,High,4868,SLA Violated,496:46:24,7274,Incident,Low
8/30/23 9:36,8/28/23 15:13,Business Affairs,101958,9/19/23 15:36,0:01:14,Within SLA,SD - FT - Employee Software Support,Low,Low,1228,Within SLA,3:00:18,7107,Incident,Low
9/6/23 18:34,8/28/23 15:15,,101959,9/8/23 15:16,0:00:00,,SD - SS - Student Support,Low,Medium,3683,Within SLA,46:44:58,7274,Incident,Low
9/6/23 14:35,8/28/23 15:25,Adult Professional Studies,101960,9/19/23 13:01,0:00:00,,SD - FT - Card System (Transact),Low,Low,4479,Within SLA,46:34:42,7107,Incident,Low
12/22/23 9:35,8/28/23 15:33,,101961,10/10/23 15:33,490:09:19,SLA Violated,NT - General,Medium,Low,7896,SLA Violated,712:41:30,7206,Incident,Low
8/31/23 16:35,8/28/23 15:39,Intercultural Affairs,101962,9/19/23 15:50,0:00:00,,SD - SS - Discovery & Zoom,Low,Low,5953,Within SLA,18:45:26,7274,Incident,Low
8/30/23 14:35,8/28/23 15:58,Psychology,101963,9/19/23 16:03,7:31:51,Within SLA,SD - LS - Setups,Low,Low,6738,Within SLA,7:32:10,9243,Incident,Low
9/12/23 11:28,8/28/23 16:45,Dayton School of Business,101964,9/1/23 16:45,34:43:09,Within SLA,SD - FT - Employee Software Support,Low,High,4290,SLA Violated,81:45:00,7107,Incident,Low
9/19/23 11:35,8/28/23 16:54,Facilities,101965,9/1/23 16:54,84:22:54,SLA Violated,SD - FT - Employee Hardware Support,Low,High,1321,SLA Violated,120:38:20,7107,Incident,Low
9/22/23 18:34,8/28/23 18:56,,101966,9/1/23 17:00,118:30:31,SLA Violated,SD - SS - Student Support,Low,High,6106,SLA Violated,153:00:00,7274,Incident,Low
8/31/23 16:35,8/28/23 19:22,,101967,9/20/23 8:16,0:00:00,,SD - SS - Student Support,Low,Low,9924,Within SLA,17:19:30,7274,Incident,Low
8/30/23 8:35,8/28/23 20:36,Information Technology Services,101968,10/12/23 8:07,0:28:57,Within SLA,NT - Dorms,Medium,Low,2862,Within SLA,0:28:57,3588,Incident,Low
8/29/23 2:11,8/29/23 2:11,,101969,9/18/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
8/29/23 2:11,8/29/23 2:11,,101970,9/18/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
8/29/23 14:03,8/29/23 7:00,Information Technology Services,101971,9/19/23 8:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,Within SLA,6:03:41,7274,Service Request,Low
11/6/23 10:49,8/29/23 7:00,Information Technology Services,101972,9/15/23 17:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,SLA Violated,434:49:45,7107,Service Request,Low
8/29/23 14:03,8/29/23 7:00,Information Technology Services,101973,9/19/23 8:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,Within SLA,6:03:17,7274,Service Request,Low
11/6/23 10:49,8/29/23 7:00,Information Technology Services,101974,9/15/23 17:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,SLA Violated,434:49:29,7107,Service Request,Low
8/29/23 17:35,8/29/23 7:59,Information Technology Services,101975,9/4/23 17:00,0:00:00,,NT - General,Medium,Medium,2101,Within SLA,9:00:00,4805,Service Request,High
9/11/23 12:34,8/29/23 8:01,,101976,10/12/23 8:48,53:58:55,SLA Violated,NT - General,Medium,Low,6532,Within SLA,66:46:04,3588,Incident,Low
8/30/23 8:35,8/29/23 8:04,,101977,2/10/25 8:34,0:00:00,,SPAM Email,Medium,Low,3967,Within SLA,0:01:07,7107,Incident,Low
9/13/23 9:39,8/29/23 8:25,Alumni Office,101978,9/4/23 8:25,49:52:41,SLA Violated,SD - FT - Card System (Transact),Low,High,7288,SLA Violated,81:23:28,7274,Incident,Low
1/26/24 14:27,8/29/23 8:25,School of Education,101979,1/15/25 8:26,19:25:50,SLA Violated,AVP-CIO - General,Low,Low,7549,Within SLA,969:01:53,9686,Incident,Medium
9/27/23 10:38,8/29/23 8:30,Admissions,101980,9/4/23 8:30,0:00:00,,SD - FT - Employee Hardware Support,Low,High,2413,SLA Violated,172:57:46,7274,Incident,Medium
8/30/23 11:15,8/29/23 9:03,,101982,9/19/23 9:04,11:11:39,Within SLA,SD - DC - Graphic Design,Low,Low,7595,Within SLA,11:11:35,7274,Incident,Low
9/1/23 11:35,8/29/23 9:09,Center for Wholeness and Wellness,101983,9/20/23 9:19,0:00:00,,SD - FT - Employee Hardware Support,Low,Low,1987,Within SLA,20:16:14,7107,Incident,Low
9/1/23 11:35,8/29/23 9:52,,101984,10/16/23 11:20,0:15:15,Within SLA,NT - General,Medium,Low,3660,Within SLA,0:15:15,4805,Incident,Low
9/30/23 9:34,8/29/23 10:06,Christian Studies and Philosophy,101985,9/4/23 10:06,3:45:31,Within SLA,SD - SS - Student Support,Low,High,1966,SLA Violated,197:01:59,7274,Incident,Low
9/1/23 12:35,8/29/23 10:08,,101986,9/6/23 11:43,0:52:05,Within SLA,NT - General,Medium,High,7067,Within SLA,0:52:05,4805,Incident,High
9/15/23 16:51,8/29/23 10:20,Center for Career and Calling,101987,10/11/23 10:20,61:17:24,SLA Violated,NT - General,Medium,Low,2945,Within SLA,114:31:07,3588,Incident,Low
9/6/23 14:35,8/29/23 10:42,Information Technology Services,101988,2/10/25 8:18,3:31:57,Within SLA,AD - General,Low,Low,5803,Within SLA,42:17:18,8674,Incident,Low
9/18/23 17:34,8/29/23 11:10,Center for Career and Calling,101989,10/12/23 11:32,1:01:01,Within SLA,NT - General,Medium,Low,2945,Within SLA,113:28:41,3588,Incident,Low
9/13/23 10:38,8/29/23 11:32,Adult Professional Studies,101990,9/4/23 11:32,0:00:00,,SD - FT - Employee Mobile Devices ,Low,High,4479,SLA Violated,80:05:06,7274,Incident,Low
12/7/23 16:59,8/29/23 11:35,,101991,9/6/23 11:35,2:33:12,Within SLA,NT - General,Medium,Medium,7760,SLA Violated,626:17:39,4805,Incident,Low
8/30/23 13:35,8/29/23 11:38,,101992,10/12/23 12:16,1:19:39,Within SLA,NT - General,Medium,Low,8144,Within SLA,1:19:39,3588,Incident,Low
9/19/23 17:34,8/29/23 11:49,,101993,9/4/23 11:49,7:45:30,Within SLA,SD - SS - Student Support,Medium,High,5486,SLA Violated,121:53:59,7274,Incident,Low
1/7/24 15:35,8/29/23 11:51,Information Technology Services,101994,10/10/23 11:51,0:44:02,Within SLA,NT - General,Medium,Low,2232,SLA Violated,760:05:25,3588,Incident,Low
9/1/23 14:35,8/29/23 12:11,Admissions,101995,10/16/23 13:47,0:48:57,Within SLA,NT - Phones,Medium,Low,6029,Within SLA,0:48:57,3588,Incident,Low
1/12/24 11:34,8/29/23 12:13,Athletics,101996,9/4/23 12:13,601:18:19,SLA Violated,SD - DC - Graphic Design,Low,High,6418,SLA Violated,844:50:27,7274,Incident,Low
8/30/23 13:35,8/29/23 12:36,Financial Aid,101997,2/10/25 13:11,0:22:11,Within SLA,AD - General,Low,Low,6626,Within SLA,0:24:33,2741,Incident,Low
8/30/23 14:35,8/29/23 12:52,,101998,9/20/23 13:27,0:00:00,,SD - SS - Student Support,Low,Low,6382,Within SLA,1:08:09,7274,Incident,Low
1/17/24 21:34,8/29/23 12:53,,101999,9/4/23 12:53,0:44:48,Within SLA,SD - FT - Refunds and E-Texts,Low,High,2251,SLA Violated,895:06:34,7274,Incident,Low
10/25/23 14:35,8/29/23 12:56,Dayton School of Business,102000,9/4/23 12:56,0:00:00,,SD - LS - Maintenance and Deployments,Low,High,9325,SLA Violated,314:13:56,1344,Incident,Low
8/31/23 10:36,8/29/23 13:05,Psychology,102001,9/20/23 13:09,1:53:19,Within SLA,SD - FT - Employee Hardware Support,Low,Low,1639,Within SLA,6:27:23,7107,Incident,Low
9/2/23 17:35,8/29/23 13:16,Intercultural Affairs,102002,9/19/23 13:41,1:25:41,Within SLA,SD - FT - Employee Hardware Support,Low,Low,7403,Within SLA,30:19:51,7107,Incident,Low
8/30/23 10:32,8/29/23 13:30,Dayton School of Business,102003,9/19/23 13:30,6:01:44,Within SLA,SD - FT - Employee Hardware Support,Low,Low,9325,Within SLA,6:01:41,7107,Incident,Low
12/23/23 17:35,8/29/23 13:41,,102004,10/11/23 13:41,482:59:19,SLA Violated,NT - General,Medium,Low,4718,SLA Violated,704:56:49,7206,Incident,Low
9/2/23 16:34,8/29/23 14:13,Information Technology Services,102005,10/13/23 16:36,9:24:18,Within SLA,NT - Dorms,Medium,Low,2862,Within SLA,9:24:18,3588,Incident,Low
11/15/23 13:29,8/29/23 14:22,Human Resources,102006,9/4/23 14:22,0:35:24,Within SLA,SD - FT - Employee Lifecycle,Low,High,3487,SLA Violated,485:06:55,7274,Incident,Low
9/13/23 9:39,8/29/23 14:26,"Media, Journalism, and Digital Storytelling",102007,9/8/23 14:26,74:33:53,SLA Violated,SD - FT - Employee Software Support,Low,Medium,1464,SLA Violated,75:28:55,7274,Incident,Low
10/27/23 15:34,8/29/23 14:29,Academic Affairs,102008,10/7/23 3:00,12:52:13,Within SLA,SD - ES - Event Support,Low,High,7324,SLA Violated,369:23:43,7107,Service Request,Low
1/19/24 16:34,8/29/23 14:30,Admissions,102009,9/4/23 14:30,900:17:05,SLA Violated,SD - FT - Employee Software Support,Low,High,5718,SLA Violated,891:17:05,7107,Incident,Low
9/19/23 11:35,8/29/23 14:45,,102011,9/4/23 14:45,99:48:53,SLA Violated,SD - FT - Employee Software Support,Medium,High,4765,SLA Violated,113:48:47,7107,Incident,Low
12/15/23 13:34,8/29/23 14:50,,102012,9/4/23 14:50,12:17:19,Within SLA,SD - FT - Employee Software Support,Medium,High,3622,SLA Violated,664:21:02,7274,Incident,Low
9/2/23 16:34,8/29/23 15:07,Facilities,102013,8/30/23 14:07,8:29:56,SLA Violated,NT - EmployeeActions,Medium,Urgent,4868,SLA Violated,8:30:11,3588,Incident,Low
8/30/23 15:35,8/29/23 15:07,Institutional Research and Effectiveness,102014,2/21/24 12:50,0:00:00,,SD - FT - Employee Lifecycle,Low,Low,1994,Within SLA,0:00:00,7107,Incident,Low
11/2/23 9:34,8/29/23 15:07,Facilities,102015,9/4/23 15:07,0:00:00,,SD - FT - Employee Hardware Support,Low,High,4868,SLA Violated,399:06:05,7274,Incident,Low
8/29/23 15:20,8/29/23 15:07,Facilities,102016,2/7/25 16:48,0:00:00,,AD - General,Low,Low,4868,Within SLA,0:12:44,8674,Incident,Low
11/1/23 8:24,8/29/23 15:07,Facilities,102017,9/4/23 15:07,0:00:00,,SD - FT - Employee Software Support,Low,High,7054,SLA Violated,398:16:33,7274,Incident,Low
9/2/23 14:35,8/29/23 15:14,Kinlaw Library,102019,8/30/23 14:14,8:16:36,SLA Violated,NT - EmployeeActions,Medium,Urgent,5905,SLA Violated,8:17:39,3588,Incident,Low
8/30/23 15:36,8/29/23 15:14,Institutional Research and Effectiveness,102020,2/21/24 12:50,0:00:00,,SD - FT - Employee Lifecycle,Low,Low,1994,Within SLA,0:00:00,7107,Incident,Low
12/14/23 13:10,8/29/23 15:14,Kinlaw Library,102021,9/4/23 15:14,0:00:00,,SD - FT - Employee Hardware Support,Low,High,5905,SLA Violated,663:55:54,7274,Incident,Low
8/29/23 15:20,8/29/23 15:14,Kinlaw Library,102022,2/7/25 16:55,0:00:00,,AD - General,Low,Low,5905,Within SLA,0:05:23,8674,Incident,Low
10/31/23 17:00,8/29/23 15:14,,102023,9/4/23 15:14,0:00:00,,SD - FT - Employee Software Support,Low,High,7680,SLA Violated,397:45:06,7274,Incident,Low
11/15/23 13:29,8/29/23 15:17,Human Resources,102025,9/4/23 15:17,0:20:05,Within SLA,SD - FT - Employee Lifecycle,Low,High,5908,SLA Violated,484:12:02,7274,Incident,Low
8/31/23 10:36,8/29/23 15:37,Pioneer Food Service,102026,8/31/23 15:13,0:00:00,,NT - EmployeeActions,Medium,Urgent,5908,Within SLA,3:23:33,3588,Incident,Low
8/30/23 16:35,8/29/23 15:37,Institutional Research and Effectiveness,102027,2/21/24 12:50,0:00:00,,SD - FT - Employee Lifecycle,Low,Low,1994,Within SLA,0:00:00,7107,Incident,Low
8/30/23 9:13,8/29/23 15:37,Pioneer Food Service,102028,2/7/25 15:38,0:00:00,,AD - General,Low,Low,5908,Within SLA,2:35:48,8674,Incident,Low
,8/29/23 15:38,School of Education,102029,9/4/23 15:38,12:59:22,Within SLA,SD - FT - Employee Software Support,Low,High,1649,,,3522,Incident,Low
10/18/23 21:34,8/29/23 15:50,,102030,9/4/23 15:50,0:00:00,,SD - FT - Employee Software Support,Medium,High,5318,SLA Violated,165:38:21,7107,Incident,Low
9/6/23 10:38,8/29/23 16:32,Center for Academic Excellence,102031,9/20/23 10:10,19:21:30,Within SLA,SD - FT - Employee Software Support,Low,Low,2081,Within SLA,36:28:00,7107,Incident,Low
11/5/23 22:34,8/29/23 16:37,,102032,10/26/23 20:30,10:50:39,Within SLA,SD - ES - Event Support,Low,High,8149,SLA Violated,423:22:52,7107,Service Request,Low
8/30/23 9:50,8/29/23 17:14,Art and Design,102033,9/19/23 17:00,1:50:26,Within SLA,SD - FT - Employee Software Support,Low,Low,6361,Within SLA,1:50:22,7107,Incident,Low
9/12/23 10:35,8/29/23 17:38,Art and Design,102034,9/20/23 8:00,74:35:33,SLA Violated,SD - SS - Checkouts,Low,Low,6361,Within SLA,74:35:30,7274,Incident,Low
9/1/23 8:34,8/29/23 18:54,Student Life,102035,2/11/25 8:34,0:00:00,,SD - SS - Checkouts,Low,Medium,3021,Within SLA,9:00:00,7274,Service Request,High
9/1/23 8:34,8/29/23 18:58,Information Technology Services,102036,6/18/25 12:50,0:00:00,,SD - SS - Checkouts,Low,Medium,2862,Within SLA,9:00:00,7107,Service Request,High
8/31/23 16:35,8/29/23 19:26,,102037,9/21/23 8:54,6:12:59,Within SLA,SD - SS - Student Support,Low,Low,1514,Within SLA,7:41:45,7107,Incident,Low
8/30/23 2:11,8/30/23 2:11,,102038,9/19/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
10/31/23 17:00,8/30/23 7:00,Information Technology Services,102039,9/19/23 17:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,SLA Violated,396:00:00,7274,Service Request,Low
11/6/23 10:49,8/30/23 7:00,Information Technology Services,102040,9/18/23 17:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,SLA Violated,425:49:17,7107,Service Request,Low
8/30/23 17:35,8/30/23 7:59,Information Technology Services,102041,9/6/23 17:00,0:00:00,,NT - General,Medium,Medium,2101,Within SLA,9:00:00,4805,Service Request,High
9/2/23 9:34,8/30/23 8:07,,102042,10/16/23 16:20,0:40:31,Within SLA,NT - General,Medium,Low,7222,Within SLA,0:40:31,3588,Incident,Low
11/15/23 16:33,8/30/23 8:18,Human Resources,102043,9/6/23 8:18,0:18:31,Within SLA,SD - FT - Employee Lifecycle,Low,High,4642,SLA Violated,485:15:39,7274,Incident,Low
9/2/23 9:35,8/30/23 8:27,Institutional Advancement and Development,102044,10/16/23 16:24,0:36:16,Within SLA,NT - Phones,Medium,Low,1501,Within SLA,0:36:16,3588,Incident,Low
8/31/23 10:36,8/30/23 8:27,Science and Health,102045,9/1/23 8:07,0:00:00,,NT - General,Medium,Urgent,3487,Within SLA,1:29:23,3588,Incident,Low
8/31/23 8:36,8/30/23 8:27,Institutional Research and Effectiveness,102046,2/21/24 12:50,0:00:00,,SD - FT - Employee Lifecycle,Low,Low,1994,Within SLA,0:00:00,7107,Incident,Low
8/31/23 16:35,8/30/23 8:27,Science and Health,102047,9/21/23 14:54,1:15:55,Within SLA,SD - FT - Employee Hardware Support,Low,Low,3487,Within SLA,1:41:52,7107,Incident,Low
8/30/23 9:13,8/30/23 8:27,Science and Health,102048,2/10/25 16:15,0:00:00,,AD - General,Low,Low,3487,Within SLA,0:45:57,8674,Incident,Low
10/31/23 16:59,8/30/23 8:27,,102049,9/6/23 8:27,0:00:00,,SD - FT - Employee Software Support,Low,High,5363,SLA Violated,395:32:08,7274,Incident,Low
9/2/23 11:34,8/30/23 8:30,,102051,10/16/23 14:52,1:58:16,Within SLA,NT - General,Medium,Low,1719,Within SLA,2:08:55,3588,Incident,Low
9/13/23 11:24,8/30/23 8:30,Information Technology Services,102052,9/6/23 8:30,0:00:00,,SD - FT - Employee Software Support,Low,High,3761,SLA Violated,83:54:08,7274,Incident,Low
,8/30/23 8:34,Controller's Office,102053,2/10/25 8:35,0:49:27,Within SLA,AD - General,Low,Low,2668,,,8674,Incident,Low
8/31/23 10:37,8/30/23 8:36,School of Education,102054,9/1/23 8:22,0:00:00,,NT - EmployeeActions,Medium,Urgent,4642,Within SLA,1:15:49,3588,Incident,Low
8/31/23 9:37,8/30/23 8:36,Institutional Research and Effectiveness,102055,2/21/24 12:50,0:00:00,,SD - FT - Employee Lifecycle,Low,Low,1994,Within SLA,0:00:00,7107,Incident,Low
8/31/23 12:35,8/30/23 8:36,School of Education,102056,2/11/25 9:26,0:00:00,,AD - General,Low,Low,4642,Within SLA,3:09:48,2741,Incident,Low
8/30/23 9:02,8/30/23 9:01,,102057,9/20/23 9:01,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,7480,Within SLA,0:00:56,7107,Incident,Low
9/2/23 14:35,8/30/23 10:01,,102058,9/13/23 12:58,3:55:12,Within SLA,SD - SS - Student Support,Medium,Medium,2750,Within SLA,4:02:27,7107,Incident,Medium
10/10/23 16:35,8/30/23 10:03,Admissions,102059,10/20/23 9:45,8:29:52,Within SLA,SD - ES - Event Support,Low,High,2181,Within SLA,248:51:03,7107,Service Request,Low
10/27/23 18:34,8/30/23 10:11,Admissions,102060,10/20/23 11:30,8:28:37,Within SLA,SD - ES - Event Support,Low,High,2181,SLA Violated,366:48:47,7107,Service Request,Low
10/11/23 14:36,8/30/23 10:14,Christian Studies and Philosophy,102061,2/11/25 10:55,255:31:33,Within SLA,ID - General Support,Medium,Medium,1966,Within SLA,255:41:34,7107,Incident,Medium
11/13/23 16:35,8/30/23 10:19,,102062,9/6/23 10:19,465:15:47,SLA Violated,SD - FT - Card System (Transact),Low,High,8262,SLA Violated,465:15:44,7274,Incident,Low
9/6/23 12:37,8/30/23 10:19,Social Science and History,102063,9/20/23 14:57,0:00:00,,SD - FT - Employee Software Support,Medium,Low,6971,Within SLA,33:40:20,7107,Incident,Low
9/13/23 11:24,8/30/23 10:28,Information Technology Services,102064,9/6/23 10:28,0:00:00,,SD - FT - Employee Software Support,Low,High,3761,SLA Violated,81:55:29,7274,Incident,Low
9/13/23 11:23,8/30/23 10:28,Information Technology Services,102065,9/6/23 10:28,0:00:00,,SD - FT - Employee Software Support,Low,High,3761,SLA Violated,81:55:01,7274,Incident,Low
8/30/23 14:05,8/30/23 10:28,,102066,9/20/23 10:28,0:00:00,,SD - FT - Employee Software Support,Low,Low,7885,Within SLA,3:36:16,7274,Incident,Low
9/16/23 11:34,8/30/23 10:36,Provost's Office,102067,9/6/23 10:36,0:00:00,,SD - FT - Employee Lifecycle,Low,High,2512,SLA Violated,99:20:49,7274,Incident,Low
9/6/23 14:35,8/30/23 10:37,Conference Services,102068,2/11/25 8:13,33:22:34,Within SLA,SD - FT - Mazévo,Medium,Low,9479,Within SLA,33:22:34,7107,Incident,Low
11/16/23 8:53,8/30/23 10:45,Human Resources,102069,9/6/23 10:45,6:41:30,Within SLA,SD - FT - Employee Lifecycle,Low,High,6089,SLA Violated,484:07:56,7274,Incident,Low
8/31/23 14:34,8/30/23 10:57,English,102070,9/12/23 13:20,1:14:42,Within SLA,SD - LS - Emergencies,Low,Medium,3351,Within SLA,1:14:45,1344,Incident,Low
9/2/23 11:34,8/30/23 10:58,Dayton School of Business,102071,9/8/23 8:59,4:18:59,Within SLA,NT - General,Medium,Medium,9325,Within SLA,17:01:06,3588,Incident,Medium
8/31/23 14:34,8/30/23 11:12,Social Science and History,102072,9/21/23 13:34,1:00:05,Within SLA,SD - LS - Emergencies,Low,Low,6971,Within SLA,1:00:09,1344,Incident,Low
,8/30/23 11:21,Registrar,102073,10/12/23 11:22,0:00:00,,NT - General,Medium,Low,7051,,,4805,Incident,Low
10/7/23 17:34,8/30/23 11:41,,102074,9/5/23 11:41,2:29:27,Within SLA,SD - SS - Student Support,Low,High,9066,SLA Violated,238:37:30,7107,Incident,Low
11/10/23 9:34,8/30/23 11:47,,102075,9/20/23 11:47,32:12:25,Within SLA,SD - FT - Card System (Transact),Low,Low,4145,SLA Violated,438:35:34,7107,Incident,Low
9/26/23 10:26,8/30/23 11:47,,102076,9/6/23 11:47,0:00:00,,SD - FT - Employee Software Support,Low,High,7885,SLA Violated,160:38:47,7274,Incident,Low
9/12/23 10:36,8/30/23 11:52,Art and Design,102077,9/11/23 11:52,70:44:38,SLA Violated,SD - FT - Employee Software Support,Medium,Medium,9975,SLA Violated,70:44:34,7274,Incident,Low
8/31/23 12:35,8/30/23 12:12,,102078,9/21/23 12:35,0:00:00,,SD - SS - Student Support,Low,Low,8915,Within SLA,0:00:00,7274,Incident,Low
